Id;Response_Market_Index;PROD_Formula;PER_sex;PER_Sex_Second_Driver;VEH_Actual_Value;CLA_HISTORY;CLA_HISTORY_1Y;CLA_HISTORY_3Y;CLA_BM_TPL_DECLARED;BEH_Mileage;PER_KIDS_ON_BOARD_ID;VEH_Number_of_doors;VEH_Top_Speed;BEH_Number_Year_Insured;VEH_TransmissionId;PER_Age_Main_Driver;PER_License_Age_Main_Driver;PER_License_Age_Second_Driver;PER_Matrimonial_Status;VEH_Age;VEH_Injection_Mode;VEH_fuel_type;BEH_vehicule_usage;VEH_Drive_type;VEH_Body;VEH_Segment;PER_Parking_Type;CLA_BM;VEH_engine_HP;VEH_pw_proportion;VEH_High_Risk_Vehicle;PER_previous_insurer;PER_Is_second_driver;PER_Age_oldest_child;PER_Second_Driver_Age;PER_Insured_Before;VEH_Weight;GEO_Lat;GEO_Long
1710431;961;BASIC;1;0;12733;1;1;1;-1;13;3;3;177;-1;7;26;4;?;?;8;380002;1;1;50001;10;30002;3;0;95;67;2;-99;1;-99;-1;4;1060;-0.690876374907418;-1.76444659022756
1710432;354;FULL;1;0;7292;1;1;1;1;12;3;5;185;10;7;45;25;-1;2;11;389999;1;1;50001;10;30003;2;10;100;64;2;27;1;-99;-1;1;1167;-1.74087637490742;-0.547746590227565
1710433;354;FULL;1;0;7292;1;1;1;1;12;3;5;185;10;7;45;25;-1;2;11;389999;1;1;50001;10;30003;2;10;100;64;2;27;1;-99;-1;1;1167;-1.74087637490742;-0.547746590227565
1710435;384;BASIC;1;0;6100;1;1;1;1;14;1;2;135;10;8;34;13;-1;2;14;389999;2;1;50002;6;30001;1;10;41;42;1;12;1;3;-1;1;730;2.60912362509259;-0.347746590227565
1710436;464;FULL;1;0;8300;1;1;1;1;12;2;5;176;8;7;26;8;-1;2;13;389999;1;1;50001;9;30003;3;8;100;53;2;2;1;1;-1;1;1410;-0.540876374907413;1.40225340977243
1710438;384;FULL;1;0;6100;1;1;1;1;14;1;2;135;10;8;34;13;-1;2;14;389999;2;1;50002;6;30001;1;10;41;42;1;12;1;3;-1;1;730;2.60912362509259;-0.347746590227565
1710439;384;FULL;1;0;6100;1;1;1;1;14;1;2;135;10;8;34;13;-1;2;14;389999;2;1;50002;6;30001;1;10;41;42;1;12;1;3;-1;1;730;2.60912362509259;-0.347746590227565
1710446;778;BASIC;1;0;4100;1;1;1;-1;13;3;3;165;-1;7;25;6;-1;1;16;389999;2;1;50001;10;30003;3;0;72;47;2;-99;1;-99;-1;4;1140;-1.47417637490742;0.00225340977243604
1710447;749;BASIC;1;0;4100;1;1;1;-1;13;3;3;165;-1;7;25;6;-1;1;16;389999;2;1;50001;10;30003;3;0;72;47;2;-99;1;-99;-1;4;1140;-1.47417637490742;0.00225340977243604
1710448;843.74;BASIC;1;0;8700;1;1;1;-1;14;3;4;219;-1;7;25;6;-1;1;16;389999;1;1;50002;1;30005;2;0;150;77;2;-99;1;-99;-1;4;1440;-1.60757637490742;-0.0311465902275643
1710450;415.81;FULL;1;2;8400;2;1;2;1;15;1;5;184;10;7;33;16;8;2;14;389999;1;1;50001;9;30003;2;10;115;65;2;16;2;2;27;1;1320;-0.290876374907413;1.46885340977244
1710452;306;FULL;1;0;21346;1;1;1;1;15;2;3;165;10;7;52;25;?;?;3;380002;1;1;50001;10;30002;2;10;77;56;2;7;1;20;-1;1;1025;-0.940876374907418;0.102253409772437
1710453;306;FULL;1;0;21346;1;1;1;1;15;2;3;165;10;7;52;25;?;?;3;380002;1;1;50001;10;30002;2;10;77;56;2;7;1;20;-1;1;1025;-0.940876374907418;0.102253409772437
1710458;599;FULL;1;0;13400;1;1;1;-1;12;3;5;155;-1;7;27;8;-1;1;6;380002;1;1;50001;10;30002;2;0;60;40;1;-99;1;-99;-1;4;1115;0.509123625092585;-1.91444659022756
1710459;599;FULL;1;0;13400;1;1;1;-1;12;3;5;155;-1;7;27;8;-1;1;6;380002;1;1;50001;10;30002;2;0;60;40;1;-99;1;-99;-1;4;1115;0.509123625092585;-1.91444659022756
1710461;733;BASIC;1;0;13400;1;1;1;-1;12;3;5;155;-1;7;27;8;-1;1;6;380002;1;1;50001;10;30002;2;0;60;40;1;-99;1;-99;-1;4;1115;0.509123625092585;-1.91444659022756
1710462;599;FULL;1;0;13400;1;1;1;-1;12;3;5;155;-1;7;27;8;-1;1;6;380002;1;1;50001;10;30002;2;0;60;40;1;-99;1;-99;-1;4;1115;0.509123625092585;-1.91444659022756
1710466;306;FULL;1;0;21346;1;1;1;1;15;2;3;165;10;7;52;25;?;?;3;380002;1;1;50001;10;30002;2;10;77;56;2;7;1;20;-1;1;1025;-0.940876374907418;0.102253409772437
1710475;339;FULL;1;0;27260;1;1;1;1;12;1;5;190;10;7;45;27;-1;5;7;389999;2;1;50001;9;30003;2;10;140;67;2;7;1;16;-1;1;1550;0.125823625092586;1.85225340977244
1710477;509;FULL;1;2;12470;1;1;1;1;12;2;3;200;8;7;34;17;?;?;11;389999;1;1;50001;10;30002;3;8;115;76;2;16;2;5;33;1;1125;-0.674176374907418;1.81885340977244
1710479;452;BASIC;1;2;20783;11;1;2;3;12;1;3;175;10;7;56;35;3;2;4;380002;1;1;50001;10;30002;2;10;92;71;2;7;2;24;25;1;970;1.67582362509258;2.91885340977244
1710485;382.08;FULL;1;1;12622;1;1;1;1;16;3;5;192;10;7;61;30;6;2;10;380002;1;1;50001;9;30005;2;10;120;63;2;2;2;25;25;1;1410;0.675823625092583;2.31885340977244
1710500;362;FULL;1;0;11812;1;1;1;1;13;3;5;186;6;7;29;10;-1;1;9;389999;2;1;50001;9;30005;2;6;100;47;2;27;1;-99;-1;1;1600;-1.67417637490742;2.51885340977244
1710502;362;FULL;1;0;11812;1;1;1;1;13;3;5;186;6;7;29;10;-1;1;9;389999;2;1;50001;9;30005;2;6;100;47;2;27;1;-99;-1;1;1600;-1.67417637490742;2.51885340977244
1710508;319;FULL;1;0;7400;1;1;1;1;12;2;5;190;7;7;25;6;-1;1;12;389999;2;1;50001;9;30005;2;6;107;55;2;27;1;-99;-1;1;1460;-1.10757637490742;-2.38114659022757
1710509;654.16;FULL;2;0;5100;1;1;1;3;13;3;5;195;0;7;28;4;-1;2;13;389999;2;1;50001;10;30005;2;0;115;60;2;27;1;-99;-1;1;1426;-1.42417637490742;-0.164446590227563
1710510;654.16;FULL;2;0;5100;1;1;1;3;13;3;5;195;0;7;28;4;-1;2;13;389999;2;1;50001;10;30005;2;0;115;60;2;27;1;-99;-1;1;1426;-1.42417637490742;-0.164446590227563
1710512;250;BASIC;1;0;800;1;1;1;1;12;3;5;153;10;7;41;23;-1;2;22;389999;1;1;50001;10;30002;2;10;61;55;1;10;1;-99;-1;1;826;2.56692362509258;3.28585340977244
1710513;319;FULL;1;0;7400;1;1;1;1;12;2;5;190;7;7;25;6;-1;1;12;389999;2;1;50001;9;30005;2;6;107;55;2;27;1;-99;-1;1;1460;-1.10757637490742;-2.38114659022757
1710514;239;BASIC;1;0;800;1;1;1;1;12;3;5;153;10;7;41;23;-1;2;22;389999;1;1;50001;10;30002;2;10;61;55;1;10;1;-99;-1;1;826;2.56692362509258;3.28585340977244
1710521;489;BASIC;1;2;18447;2;1;1;3;13;1;5;198;5;7;30;6;2;2;8;380001;1;1;50001;9;30003;2;5;115;67;2;32;2;2;25;1;1280;0.992423625092584;-3.59774659022756
1710523;489;FULL;1;2;18447;2;1;1;3;13;1;5;198;5;7;30;6;2;2;8;380001;1;1;50001;9;30003;2;5;115;67;2;32;2;2;25;1;1280;0.992423625092584;-3.59774659022756
1710524;300.89;BASIC;2;0;54628;1;1;1;1;13;2;4;193;10;7;42;19;-1;2;0;380002;1;1;50001;1;30003;2;10;115;62;2;18;1;22;-1;2;1393;-1.10757637490742;1.73555340977244
1710525;843.74;BASIC;1;0;8700;1;1;1;-1;14;3;4;219;-1;7;25;6;-1;1;16;389999;1;1;50002;1;30005;2;0;150;77;2;-99;1;-99;-1;4;1440;-1.60757637490742;-0.0311465902275643
1710526;732.41;BASIC;1;0;11210;11;1;11;4;13;3;3;189;3;7;24;5;-1;2;11;389999;1;1;50001;10;30003;2;3;102;66;2;18;1;-99;-1;2;1140;0.00912362509258458;0.452253409772435
1710527;501;BASIC;2;0;6100;11;1;2;2;12;2;5;203;7;7;61;25;-1;2;15;389999;1;1;50001;9;30003;3;7;136;76;2;27;1;-99;-1;1;1320;1.29242362509258;-0.414446590227563
1710529;260;BASIC;1;2;11393;1;1;1;1;14;2;5;172;10;7;29;10;5;2;8;380008;2;1;50001;10;30003;1;10;90;54;2;5;2;-99;24;1;1230;0.509123625092585;1.98555340977244
1710530;657;BASIC;1;0;9700;2;1;2;2;16;3;5;192;10;7;68;50;-1;5;15;389999;1;1;50007;9;30005;4;10;205;81;2;6;1;-99;-1;1;1875;-1.21587637490742;2.19115340977244
1710531;260;FULL;1;2;11393;1;1;1;1;14;2;5;172;10;7;29;10;5;2;8;380008;2;1;50001;10;30003;1;10;90;54;2;5;2;-99;24;1;1230;0.509123625092585;1.98555340977244
1710532;383.88;BASIC;1;0;27260;1;1;1;1;12;1;5;190;10;7;45;27;-1;5;7;389999;2;1;50001;9;30003;2;10;140;67;2;7;1;16;-1;1;1550;0.125823625092586;1.85225340977244
1710533;439;FULL;1;2;12405;1;1;1;1;13;2;5;185;10;7;55;38;2;2;10;389999;1;1;50001;10;30003;2;10;105;61;2;12;2;22;22;1;1265;0.425823625092583;-1.31444659022756
1710535;339;FULL;1;0;27260;1;1;1;1;12;1;5;190;10;7;45;27;-1;5;7;389999;2;1;50001;9;30003;2;10;140;67;2;7;1;16;-1;1;1550;0.125823625092586;1.85225340977244
1710536;514;BASIC;1;2;12405;1;1;1;1;13;2;5;185;10;7;55;38;2;2;10;389999;1;1;50001;10;30003;2;10;105;61;2;12;2;22;22;1;1265;0.425823625092583;-1.31444659022756
1710537;242.51;BASIC;1;0;1500;1;1;1;1;12;3;?;160;10;7;58;38;-1;2;21;389999;1;1;50001;10;30003;2;10;60;46;2;7;1;-99;-1;1;975;0.575823625092582;-1.43114659022756
1710538;439;FULL;1;2;12405;1;1;1;1;13;2;5;185;10;7;55;38;2;2;10;389999;1;1;50001;10;30003;2;10;105;61;2;12;2;22;22;1;1265;0.425823625092583;-1.31444659022756
1710539;339;BASIC;1;0;17733;1;1;1;1;14;2;4;176;10;7;25;6;?;?;6;380001;2;1;50001;1;30002;3;6;110;71;2;27;1;-99;-1;1;1146;-0.690876374907418;4.86885340977243
1710540;229;FULL;2;0;46399;1;1;1;1;13;1;5;172;10;7;37;15;-1;2;0;380002;1;1;50001;10;30003;2;10;75;49;2;15;1;10;-1;2;1135;0.509123625092585;1.98555340977244
1710541;333;BASIC;1;0;2100;1;1;1;1;16;2;?;175;10;7;56;36;-1;2;18;389999;1;1;50001;1;30005;2;10;75;48;2;7;1;25;-1;2;1170;0.509123625092585;1.98555340977244
1710545;229;FULL;2;0;46399;1;1;1;1;13;1;5;172;10;7;37;15;-1;2;0;380002;1;1;50001;10;30003;2;10;75;49;2;15;1;10;-1;2;1135;0.509123625092585;1.98555340977244
1710547;229;FULL;2;0;46399;1;1;1;1;13;1;5;172;10;7;37;15;-1;2;0;380002;1;1;50001;10;30003;2;10;75;49;2;15;1;10;-1;2;1135;0.509123625092585;1.98555340977244
1710548;400;BASIC;1;0;13300;1;1;1;3;13;3;5;180;10;8;57;39;-1;2;13;389999;1;1;50007;9;30005;2;10;210;80;2;2;1;24;-1;1;1941;0.509123625092585;1.98555340977244
1710549;389;FULL;1;0;13300;1;1;1;3;13;3;5;180;10;8;57;39;-1;2;13;389999;1;1;50007;9;30005;2;10;210;80;2;2;1;24;-1;1;1941;0.509123625092585;1.98555340977244
1710551;339;FULL;1;0;17733;1;1;1;1;14;2;4;176;10;7;25;6;?;?;6;380001;2;1;50001;1;30002;3;6;110;71;2;27;1;-99;-1;1;1146;-0.690876374907418;4.86885340977243
1710552;1280;BASIC;1;0;7269;1;1;1;5;13;1;5;192;1;7;23;5;-1;2;11;389999;2;1;50001;10;30005;2;1;110;59;2;29;1;3;-1;2;1385;-1.74087637490742;-0.547746590227565
1710553;1229;FULL;1;0;7269;1;1;1;5;13;1;5;192;1;7;23;5;-1;2;11;389999;2;1;50001;10;30005;2;1;110;59;2;29;1;3;-1;2;1385;-1.74087637490742;-0.547746590227565
1710554;1229;FULL;1;0;7269;1;1;1;5;13;1;5;192;1;7;23;5;-1;2;11;389999;2;1;50001;10;30005;2;1;110;59;2;29;1;3;-1;2;1385;-1.74087637490742;-0.547746590227565
1710555;339;FULL;1;0;17733;1;1;1;1;14;2;4;176;10;7;25;6;?;?;6;380001;2;1;50001;1;30002;3;6;110;71;2;27;1;-99;-1;1;1146;-0.690876374907418;4.86885340977243
1710561;666;FULL;2;1;9193;1;1;1;3;13;3;5;212;10;7;59;30;3;2;9;380008;2;1;50001;9;30005;2;10;150;80;2;18;2;22;21;2;1375;-1.44087637490742;0.0188534097724364
1710576;452;FULL;1;2;20783;11;1;2;3;12;1;3;175;10;7;56;35;3;2;4;380002;1;1;50001;10;30002;2;10;92;71;2;7;2;24;25;1;970;1.67582362509258;2.91885340977244
1710578;452;FULL;1;2;20783;11;1;2;3;12;1;3;175;10;7;56;35;3;2;4;380002;1;1;50001;10;30002;2;10;92;71;2;7;2;24;25;1;970;1.67582362509258;2.91885340977244
1710579;477;BASIC;1;0;37623;1;1;1;1;14;2;5;188;7;7;39;19;-1;2;3;380002;1;1;50001;10;30003;3;7;115;65;2;18;1;7;-1;2;1318;-1.64087637490741;0.0855534097724373
1710588;260;FULL;1;2;11393;1;1;1;1;14;2;5;172;10;7;29;10;5;2;8;380008;2;1;50001;10;30003;1;10;90;54;2;5;2;-99;24;1;1230;0.509123625092585;1.98555340977244
1710590;260;FULL;1;2;11393;1;1;1;1;14;2;5;172;10;7;29;10;5;2;8;380008;2;1;50001;10;30003;1;10;90;54;2;5;2;-99;24;1;1230;0.509123625092585;1.98555340977244
1710591;732.41;FULL;1;0;11210;11;1;11;4;13;3;3;189;3;7;24;5;-1;2;11;389999;1;1;50001;10;30003;2;3;102;66;2;18;1;-99;-1;2;1140;0.00912362509258458;0.452253409772435
1710592;732.41;FULL;1;0;11210;11;1;11;4;13;3;3;189;3;7;24;5;-1;2;11;389999;1;1;50001;10;30003;2;3;102;66;2;18;1;-99;-1;2;1140;0.00912362509258458;0.452253409772435
1710594;288;FULL;1;0;5100;1;1;1;1;12;2;5;184;7;7;38;17;-1;2;12;389999;1;1;50001;9;30003;2;7;95;65;2;15;1;3;-1;1;1080;-1.39087637490741;-0.0477465902275647
1710595;356;FULL;1;0;43192;1;1;1;1;16;2;5;224;10;7;33;16;-1;2;6;380008;2;1;50002;9;30006;1;10;177;82;2;2;1;8;-1;2;1600;0.509123625092585;1.98555340977244
1710603;602;BASIC;1;0;9000;1;1;1;4;12;2;5;160;4;7;26;7;-1;1;12;380009;2;1;50001;9;30003;3;4;68;40;2;27;1;-99;-1;1;1276;0.00912362509258458;0.452253409772435
1710605;1314.68;BASIC;1;0;16173;1;1;1;-1;13;3;3;207;-1;7;23;5;-1;1;11;389999;2;1;50001;10;30003;2;0;140;77;2;-99;1;-99;-1;4;1340;0.375823625092586;1.61885340977243
1710609;790.59;BASIC;1;0;10158;1;1;1;7;13;2;5;171;0;7;28;9;-1;2;9;389999;1;1;50001;9;30003;3;0;97;54;2;27;1;1;-1;2;1315;-1.42417637490742;-0.897746590227563
1710614;599;FULL;1;0;13400;1;1;1;-1;12;3;5;155;-1;7;27;8;-1;1;6;380002;1;1;50001;10;30002;2;0;60;40;1;-99;1;-99;-1;4;1115;0.509123625092585;-1.91444659022756
1710618;409;FULL;1;0;28471;1;1;1;1;14;2;5;187;6;7;25;6;?;?;6;380009;2;1;50001;10;30003;2;6;105;58;2;18;1;-99;-1;1;1335;-0.640876374907414;-1.98114659022756
1710632;464.15;BASIC;1;0;11008;1;1;1;1;13;2;5;180;10;7;42;23;-1;2;9;389999;2;1;50001;9;30003;2;10;100;54;2;27;1;16;-1;1;1393;0.475823625092588;3.70225340977244
1710633;379;FULL;1;0;11008;1;1;1;1;13;2;5;180;10;7;42;23;-1;2;9;389999;2;1;50001;9;30003;2;10;100;54;2;27;1;16;-1;1;1393;0.475823625092588;3.70225340977244
1710644;452;FULL;1;2;20783;11;1;2;3;12;1;3;175;10;7;56;35;3;2;4;380002;1;1;50001;10;30002;2;10;92;71;2;7;2;24;25;1;970;1.67582362509258;2.91885340977244
1710646;666;FULL;2;1;9193;1;1;1;3;13;3;5;212;10;7;59;30;3;2;9;380008;2;1;50001;9;30005;2;10;150;80;2;18;2;22;21;2;1375;-1.44087637490742;0.0188534097724364
1710648;477;FULL;1;0;37623;1;1;1;1;14;2;5;188;7;7;39;19;-1;2;3;380002;1;1;50001;10;30003;3;7;115;65;2;18;1;7;-1;2;1318;-1.64087637490741;0.0855534097724373
1710649;304.88;BASIC;1;0;2200;1;1;1;1;12;3;?;150;10;7;33;14;-1;2;20;389999;2;1;50001;10;30002;2;10;50;44;1;27;1;-99;-1;1;860;0.509123625092585;1.98555340977244
1710651;477;FULL;1;0;37623;1;1;1;1;14;2;5;188;7;7;39;19;-1;2;3;380002;1;1;50001;10;30003;3;7;115;65;2;18;1;7;-1;2;1318;-1.64087637490741;0.0855534097724373
1710661;379;FULL;1;0;11008;1;1;1;1;13;2;5;180;10;7;42;23;-1;2;9;389999;2;1;50001;9;30003;2;10;100;54;2;27;1;16;-1;1;1393;0.475823625092588;3.70225340977244
1710666;409.05;BASIC;1;2;31453;1;1;1;2;14;2;5;203;6;7;26;5;?;?;4;380001;1;1;50001;10;30003;2;5;122;68;2;15;2;-99;25;2;1340;-0.890876374907414;-2.51444659022756
1710668;329;FULL;1;2;31453;1;1;1;2;14;2;5;203;6;7;26;5;?;?;4;380001;1;1;50001;10;30003;2;5;122;68;2;15;2;-99;25;2;1340;-0.890876374907414;-2.51444659022756
1710669;329;FULL;1;2;31453;1;1;1;2;14;2;5;203;6;7;26;5;?;?;4;380001;1;1;50001;10;30003;2;5;122;68;2;15;2;-99;25;2;1340;-0.890876374907414;-2.51444659022756
1710671;349;FULL;1;1;44710;1;1;1;1;13;3;5;180;10;7;56;37;3;2;4;380008;2;1;50007;9;30005;2;10;150;61;2;18;2;22;22;2;1805;-1.54087637490741;-0.714446590227563
1710672;329;FULL;1;2;31453;1;1;1;2;14;2;5;203;6;7;26;5;?;?;4;380001;1;1;50001;10;30003;2;5;122;68;2;15;2;-99;25;2;1340;-0.890876374907414;-2.51444659022756
1710673;329;FULL;1;2;31453;1;1;1;2;14;2;5;203;6;7;26;5;?;?;4;380001;1;1;50001;10;30003;2;5;122;68;2;15;2;-99;25;2;1340;-0.890876374907414;-2.51444659022756
1710674;349;FULL;1;1;44710;1;1;1;1;13;3;5;180;10;7;56;37;3;2;4;380008;2;1;50007;9;30005;2;10;150;61;2;18;2;22;22;2;1805;-1.54087637490741;-0.714446590227563
1710681;351.82;BASIC;1;0;26160;1;1;1;1;13;2;5;206;6;7;27;9;-1;2;6;380002;1;1;50001;9;30005;3;6;140;63;2;7;1;-99;-1;2;1653;-1.57417637490742;-0.114446590227566
1710683;279;FULL;1;0;12997;1;1;1;1;13;2;5;156;10;7;38;21;-1;2;7;380008;2;1;50001;10;30002;2;10;68;45;1;16;1;6;-1;1;1127;-0.474176374907415;-3.08114659022756
1710685;279;FULL;1;0;12997;1;1;1;1;13;2;5;156;10;7;38;21;-1;2;7;380008;2;1;50001;10;30002;2;10;68;45;1;16;1;6;-1;1;1127;-0.474176374907415;-3.08114659022756
1710686;575;FULL;1;0;18888;1;1;1;1;14;2;5;217;10;7;31;11;-1;2;6;380008;2;1;50001;10;30005;2;10;150;74;2;27;1;2;-1;2;1503;-2.10757637490742;0.185553409772435
1710687;575;FULL;1;0;18888;1;1;1;1;14;2;5;217;10;7;31;11;-1;2;6;380008;2;1;50001;10;30005;2;10;150;74;2;27;1;2;-1;2;1503;-2.10757637490742;0.185553409772435
1710689;575;BASIC;1;0;18888;1;1;1;1;14;2;5;217;10;7;31;11;-1;2;6;380008;2;1;50001;10;30005;2;10;150;74;2;27;1;2;-1;2;1503;-2.10757637490742;0.185553409772435
1710690;498.69;BASIC;1;0;7577;1;1;1;1;13;2;4;0;7;8;33;16;-1;2;10;389999;1;1;50001;1;30005;1;7;200;118;2;15;1;8;-1;2;1250;-1.32417637490742;-0.0977465902275654
1710691;349;FULL;1;0;26160;1;1;1;1;13;2;5;206;6;7;27;9;-1;2;6;380002;1;1;50001;9;30005;3;6;140;63;2;7;1;-99;-1;2;1653;-1.57417637490742;-0.114446590227566
1710708;657;BASIC;1;0;9700;2;1;2;2;16;3;5;192;10;7;68;50;-1;5;15;389999;1;1;50007;9;30005;4;10;205;81;2;6;1;-99;-1;1;1875;-1.21587637490742;2.19115340977244
1710713;356;FULL;1;0;43192;1;1;1;1;16;2;5;224;10;7;33;16;-1;2;6;380008;2;1;50002;9;30006;1;10;177;82;2;2;1;8;-1;2;1600;0.509123625092585;1.98555340977244
1710714;379;FULL;1;0;5900;1;1;1;1;13;2;5;188;5;7;27;6;-1;1;14;389999;2;1;50001;10;30003;2;5;100;57;2;27;1;-99;-1;1;1320;0.825823625092582;-1.99774659022756
1710715;288;FULL;1;0;5100;1;1;1;1;12;2;5;184;7;7;38;17;-1;2;12;389999;1;1;50001;9;30003;2;7;95;65;2;15;1;3;-1;1;1080;-1.39087637490741;-0.0477465902275647
1710716;304.88;BASIC;1;0;2200;1;1;1;1;12;3;?;150;10;7;33;14;-1;2;20;389999;2;1;50001;10;30002;2;10;50;44;1;27;1;-99;-1;1;860;0.509123625092585;1.98555340977244
1710724;349;FULL;1;0;26160;1;1;1;1;13;2;5;206;6;7;27;9;-1;2;6;380002;1;1;50001;9;30005;3;6;140;63;2;7;1;-99;-1;2;1653;-1.57417637490742;-0.114446590227566
1710727;349;FULL;1;0;26160;1;1;1;1;13;2;5;206;6;7;27;9;-1;2;6;380002;1;1;50001;9;30005;3;6;140;63;2;7;1;-99;-1;2;1653;-1.57417637490742;-0.114446590227566
1710729;418.93;BASIC;1;0;16193;1;1;1;1;14;2;5;196;10;7;47;28;-1;2;9;380008;2;1;50001;9;30005;2;10;136;65;2;16;1;2;-1;1;1540;-1.37087637490742;-1.32444659022756
1710731;575;FULL;1;0;18888;1;1;1;1;14;2;5;217;10;7;31;11;-1;2;6;380008;2;1;50001;10;30005;2;10;150;74;2;27;1;2;-1;2;1503;-2.10757637490742;0.185553409772435
1710739;602;FULL;1;0;9000;1;1;1;4;12;2;5;160;4;7;26;7;-1;1;12;380009;2;1;50001;9;30003;3;4;68;40;2;27;1;-99;-1;1;1276;0.00912362509258458;0.452253409772435
1710741;406.7;BASIC;2;0;5070;2;1;2;1;13;3;5;155;7;7;29;7;-1;1;11;389999;1;1;50001;10;30002;2;7;60;51;1;12;1;-99;-1;1;875;0.675823625092583;-1.93114659022756
1710742;609;FULL;2;0;22660;2;2;2;1;13;1;5;208;7;7;40;22;-1;2;7;380002;2;1;50001;9;30005;3;7;150;72;2;29;1;12;-1;2;1535;2.75912362509258;-0.464446590227563
1710744;609;FULL;2;0;22660;2;2;2;1;13;1;5;208;7;7;40;22;-1;2;7;380002;2;1;50001;9;30005;3;7;150;72;2;29;1;12;-1;2;1535;2.75912362509258;-0.464446590227563
1710745;711;BASIC;2;0;22660;2;2;2;1;13;1;5;208;7;7;40;22;-1;2;7;380002;2;1;50001;9;30005;3;7;150;72;2;29;1;12;-1;2;1535;2.75912362509258;-0.464446590227563
1710753;339;FULL;1;0;17733;1;1;1;1;14;2;4;176;10;7;25;6;?;?;6;380001;2;1;50001;1;30002;3;6;110;71;2;27;1;-99;-1;1;1146;-0.690876374907418;4.86885340977243
1710787;462.24;BASIC;2;0;18198;2;2;2;1;14;2;5;206;8;7;33;14;-1;2;8;380002;1;1;50001;9;30005;3;8;147;77;2;27;1;4;-1;2;1410;0.475823625092588;-0.747746590227564
1710790;575;FULL;1;0;18888;1;1;1;1;14;2;5;217;10;7;31;11;-1;2;6;380008;2;1;50001;10;30005;2;10;150;74;2;27;1;2;-1;2;1503;-2.10757637490742;0.185553409772435
1710792;349;FULL;1;0;26160;1;1;1;1;13;2;5;206;6;7;27;9;-1;2;6;380002;1;1;50001;9;30005;3;6;140;63;2;7;1;-99;-1;2;1653;-1.57417637490742;-0.114446590227566
1710797;334.37;BASIC;1;0;67220;1;1;1;1;13;3;5;238;10;7;44;23;-1;2;3;380001;1;1;50003;9;30005;2;10;211;100;2;15;1;21;-1;2;1565;-1.62417637490741;-0.481146590227564
1710798;334.37;FULL;1;0;67220;1;1;1;1;13;3;5;238;10;7;44;23;-1;2;3;380001;1;1;50003;9;30005;2;10;211;100;2;15;1;21;-1;2;1565;-1.62417637490741;-0.481146590227564
1710799;334.37;FULL;1;0;67220;1;1;1;1;13;3;5;238;10;7;44;23;-1;2;3;380001;1;1;50003;9;30005;2;10;211;100;2;15;1;21;-1;2;1565;-1.62417637490741;-0.481146590227564
1710801;418.93;FULL;1;0;16193;1;1;1;1;14;2;5;196;10;7;47;28;-1;2;9;380008;2;1;50001;9;30005;2;10;136;65;2;16;1;2;-1;1;1540;-1.37087637490742;-1.32444659022756
1710803;418.93;FULL;1;0;16193;1;1;1;1;14;2;5;196;10;7;47;28;-1;2;9;380008;2;1;50001;9;30005;2;10;136;65;2;16;1;2;-1;1;1540;-1.37087637490742;-1.32444659022756
1710807;688;BASIC;2;0;2100;1;1;1;-1;12;3;?;175;-1;7;25;5;-1;1;18;389999;1;1;50001;1;30005;2;0;75;48;2;-99;1;-99;-1;4;1170;-1.43847637490742;0.142653409772436
1710808;349;FULL;1;0;26160;1;1;1;1;13;2;5;206;6;7;27;9;-1;2;6;380002;1;1;50001;9;30005;3;6;140;63;2;7;1;-99;-1;2;1653;-1.57417637490742;-0.114446590227566
1710809;659;BASIC;2;0;2100;1;1;1;-1;12;3;?;175;-1;7;25;5;-1;1;18;389999;1;1;50001;1;30005;2;0;75;48;2;-99;1;-99;-1;4;1170;-1.43847637490742;0.142653409772436
1710810;280.05;BASIC;2;0;3300;1;1;1;1;12;3;?;151;10;7;50;28;-1;2;16;389999;1;1;50001;10;30002;2;10;50;43;1;18;1;23;-1;1;880;-1.47417637490742;0.00225340977243604
1710811;414;FULL;1;0;20555;1;1;1;1;13;2;5;203;3;8;38;20;-1;2;9;380009;2;1;50001;9;30005;3;3;140;68;2;18;1;3;-1;2;1532;0.509123625092585;1.98555340977244
1710824;352;BASIC;2;0;12330;2;2;2;1;15;2;5;160;10;7;31;10;-1;2;8;380002;1;1;50001;9;30002;2;10;94;67;2;16;1;2;-1;2;1030;0.675823625092583;-1.93114659022756
1710830;356;FULL;1;0;43192;1;1;1;1;16;2;5;224;10;7;33;16;-1;2;6;380008;2;1;50002;9;30006;1;10;177;82;2;2;1;8;-1;2;1600;0.509123625092585;1.98555340977244
1710832;452.2;BASIC;1;0;19520;1;1;1;1;13;2;5;203;7;7;50;33;?;?;11;389999;2;1;50001;9;30005;3;7;130;66;2;5;1;22;-1;2;1460;-0.940876374907418;2.21885340977244
1710843;352;FULL;2;0;12330;2;2;2;1;15;2;5;160;10;7;31;10;-1;2;8;380002;1;1;50001;9;30002;2;10;94;67;2;16;1;2;-1;2;1030;0.675823625092583;-1.93114659022756
1710846;519;FULL;2;0;33223;1;1;1;-1;13;2;5;167;-1;7;49;14;-1;5;1;380002;1;1;50001;10;30002;2;0;75;57;2;-99;1;-99;-1;4;980;0.509123625092585;1.98555340977244
